Brand,Model,Launch Date,Price,Ground Type,Material,Weight,Players
Nike,Tiempo Legacy II,2016-05-28,120$,"['AG', 'FG', 'HG']",CALF,0g,"['PIQUE,', 'RAMOS,', 'KOSCIELNY,', 'VARANE,', 'LLORIS,', 'CARVAJAL,', 'BOATENG']"
Nike,Tiempo Mystic V,2016-05-28,85$,['FG'],COW,0g,"['PIQUE,', 'RAMOS,', 'KOSCIELNY,', 'VARANE,', 'LLORIS,', 'CARVAJAL,', 'BOATENG']"
Nike,Tiempo Mystiq V IC,2016-05-28,85$,['IN'],COW,0g,"['PIQUE,', 'RAMOS,', 'KOSCIELNY,', 'VARANE,', 'LLORIS,', 'CARVAJAL,', 'BOATENG']"
Nike,Tiempo Mystiq V TF,2016-05-28,85$,['IN'],COW,0g,"['PIQUE,', 'RAMOS,', 'KOSCIELNY,', 'VARANE,', 'LLORIS,', 'CARVAJAL,', 'BOATENG']"
Nike,Tiempo Genio II Leather,2016-05-28,65$,"['FG', 'HG']",COW,0g,"['PIQUE,', 'RAMOS,', 'KOSCIELNY,', 'VARANE,', 'LLORIS,', 'CARVAJAL,', 'BOATENG']"
Adidas,ACE 16.3 IN,2016-05-24,80$,['IN'],SYNTHETIC,260g,[None]
Adidas,ACE 16.3 TF,2016-05-24,80$,['TF'],SYNTHETIC,300g,[None]
Adidas,ACE 16.1 PrimeKnit,2016-05-24,225$,"['FG', 'SG']",KNIT,198g,"['OSCAR,', 'FERNANDO TORRES,', 'XABI ALONSO,', 'MESUT OZIL,', 'JAMES RODRIGUES']"
Adidas,X 16.3 IN,2016-05-24,80$,['IN'],SYNTHETIC,260g,[None]
Adidas,X 16.3 TF,2016-05-24,80$,['TF'],SYNTHETIC,300g,[None]
Adidas,Messi 16.1,2016-05-24,200$,"['AG', 'FG', 'SG']",SYNTHETIC,192g,['MESSI']
Adidas,Messi 16.3 IN,2016-05-24,80$,['IN'],SYNTHETIC,260g,[None]
Adidas,Messi 16.3 TF,2016-05-24,80$,['TF'],SYNTHETIC,300g,[None]
Adidas,ACE 16.1,2016-05-24,200$,"['AG', 'FG', 'SG']",SYNTHETIC,192g,[None]
Adidas,X 16.1,2016-05-24,200$,"['AG', 'FG', 'SG']",SYNTHETIC,198g,[None]
Nike,Tiempo Genio II Leather IC,2016-05-28,65$,['IN'],COW,0g,"['PIQUE,', 'RAMOS,', 'KOSCIELNY,', 'VARANE,', 'LLORIS,', 'CARVAJAL,', 'BOATENG']"
Nike,Tiempo Genio II Leather TF,2016-05-28,65$,['IN'],COW,0g,"['PIQUE,', 'RAMOS,', 'KOSCIELNY,', 'VARANE,', 'LLORIS,', 'CARVAJAL,', 'BOATENG']"
Nike,Tiempo Rio III,2016-05-28,45$,['FG'],SYNTHETIC,0g,"['PIQUE,', 'RAMOS,', 'KOSCIELNY,', 'VARANE,', 'LLORIS,', 'CARVAJAL,', 'BOATENG']"
Nike,Tiempo Rio III IC,2016-05-28,45$,['IN'],SYNTHETIC,0g,"['PIQUE,', 'RAMOS,', 'KOSCIELNY,', 'VARANE,', 'LLORIS,', 'CARVAJAL,', 'BOATENG']"
Nike,Tiempo Rio III TF,2016-05-28,45$,['TF'],SYNTHETIC,0g,"['PIQUE,', 'RAMOS,', 'KOSCIELNY,', 'VARANE,', 'LLORIS,', 'CARVAJAL,', 'BOATENG']"
Nike,Magista Ola,2016-05-28,55$,['FG'],SYNTHETIC,0g,"['INIESTA,', 'GOTZE,', 'THIAGO SILVA,', 'CABAYE']"
Nike,Magista Ola IC,2016-05-28,55$,['IN'],SYNTHETIC,0g,"['INIESTA,', 'GOTZE,', 'THIAGO SILVA,', 'CABAYE']"
Nike,Magista Ola TF,2016-05-28,55$,['TF'],SYNTHETIC,0g,"['INIESTA,', 'GOTZE,', 'THIAGO SILVA,', 'CABAYE']"
Nike,Hypervenom Phade II TF,2016-05-28,55$,['TF'],SYNTHETIC,0g,"['NEYMAR,', 'WELBECK,', 'LEWANDOWSKI,', 'ISCO']"
Nike,Mercurial Veloce III Dynamic Fit,2016-05-28,170$,"['AG', 'FG', 'SG']",SYNTHETIC,0g,"['ALEXIS SANCHEZ,', 'DYBALA,', 'MARCHISIO,', 'VIDAL,', 'ROJO,', 'PASTORE']"
Nike,Mercurial Victory VI,2016-05-28,80$,"['AG', 'FG', 'SG']",SYNTHETIC,0g,"['ALEXIS SANCHEZ,', 'DYBALA,', 'MARCHISIO,', 'VIDAL,', 'ROJO,', 'PASTORE']"
Nike,Mercurial Victory VI IC,2016-05-28,80$,['IN'],SYNTHETIC,0g,"['ALEXIS SANCHEZ,', 'DYBALA,', 'MARCHISIO,', 'VIDAL,', 'ROJO,', 'PASTORE']"
Nike,Mercurial Victory VI TF,2016-05-28,80$,['TF'],SYNTHETIC,0g,"['ALEXIS SANCHEZ,', 'DYBALA,', 'MARCHISIO,', 'VIDAL,', 'ROJO,', 'PASTORE']"
Nike,Mercurial Vortex III,2016-05-28,55$,['FG'],SYNTHETIC,0g,"['ALEXIS SANCHEZ,', 'DYBALA,', 'MARCHISIO,', 'VIDAL,', 'ROJO,', 'PASTORE']"
Nike,Mercurial Vortex III IC,2016-05-28,55$,['IN'],SYNTHETIC,0g,"['ALEXIS SANCHEZ,', 'DYBALA,', 'MARCHISIO,', 'VIDAL,', 'ROJO,', 'PASTORE']"
Nike,Mercurial Vortex III TF,2016-05-28,55$,['TF'],SYNTHETIC,0g,"['ALEXIS SANCHEZ,', 'DYBALA,', 'MARCHISIO,', 'VIDAL,', 'ROJO,', 'PASTORE']"
Nike,Magista Opus II,2016-07-24,230$,"['AG', 'FG', 'SG']",SYNTHETIC,0g,"['INIESTA,', 'GOTZE,', 'THIAGO SILVA,', 'CABAYE']"
Adidas,ACE 16+ PureControl Paris Pack,2016-06-20,300$,"['FG', 'SG']",KNIT,224g,"['OSCAR,', 'FERNANDO TORRES,', 'XABI ALONSO,', 'MESUT OZIL,', 'JAMES RODRIGUES']"
Adidas,X 16+ PureChaos,2016-07-15,300$,"['FG', 'SG']",SYNTHETIC,192g,[None]
Adidas,X 16+ PureChaos Paris Pack,2016-06-20,300$,"['FG', 'SG']",SYNTHETIC,192g,[None]
Adidas,Gloro 16.1,2016-07-10,110$,"['FG', 'SG']",KANGAROO,238g,[None]
Nike,Mercurial Superfly V,2016-08-16,300$,"['AG', 'FG', 'SG']",KNIT,0g,"['ALEXIS SANCHEZ,', 'DYBALA,', 'MARCHISIO,', 'VIDAL,', 'ROJO,', 'PASTORE']"
Nike,Tiempo Legend VI,2016-10-03,210$,"['AG', 'FG', 'HG', 'SG']",KANGAROO,244g,"['PIQUE,', 'RAMOS,', 'KOSCIELNY,', 'VARANE,', 'LLORIS,', 'CARVAJAL,', 'BOATENG']"
Nike,Hypervenom Phinish II,2016-08-16,200$,"['AG', 'FG']",SYNTHETIC,0g,"['NEYMAR,', 'WELBECK,', 'LEWANDOWSKI,', 'ISCO']"
Nike,Magista Opus II,2016-08-05,230$,"['AG', 'FG', 'SG']",SYNTHETIC,0g,"['INIESTA,', 'GOTZE,', 'THIAGO SILVA,', 'CABAYE']"
Adidas,Messi 16.1,2016-09-25,200$,"['AG', 'FG', 'SG']",SYNTHETIC,192g,['MESSI']
Nike,HyperVenom Phantom II,2016-08-16,275$,"['AG', 'FG', 'SG']",SYNTHETIC,209g,"['NEYMAR,', 'WELBECK,', 'LEWANDOWSKI,', 'ISCO']"
Adidas,X 16+ PureChaos,2016-08-01,300$,"['FG', 'SG']",SYNTHETIC,192g,[None]
Nike,MagistaX Proximo II TF,2016-07-24,175$,['TF'],SYNTHETIC,0g,[None]
Nike,MagistaX Finale II TF,2016-07-24,100$,['TF'],SYNTHETIC,0g,[None]
Nike,MagistaX Finale II IC,2016-07-24,100$,['IN'],SYNTHETIC,0g,[None]
Nike,Magista Opus II,2016-08-16,230$,"['AG', 'FG', 'SG']",SYNTHETIC,0g,"['INIESTA,', 'GOTZE,', 'THIAGO SILVA,', 'CABAYE']"
Nike,Magista Obra II,2016-07-24,275$,"['AG', 'FG', 'SG']",SYNTHETIC,0g,"['INIESTA,', 'GOTZE,', 'THIAGO SILVA,', 'CABAYE']"
Nike,MercurialX Proximo II TF,2016-05-28,175$,['TF'],KNIT,0g,[None]
Nike,MercurialX Proximo II IC,2016-05-28,175$,['IN'],KNIT,0g,[None]
Nike,MercurialX Finale II TF,2016-05-28,100$,['TF'],KNIT,0g,[None]
Nike,MercurialX Finale II IC,2016-05-28,100$,"['IN', 'TF']",KNIT,0g,[None]
Adidas,Messi 16.2,2016-07-15,130$,"['AG', 'FG']",SYNTHETIC,0g,['MESSI']
Adidas,ACE 16.1 PrimeKnit Womens,2016-07-15,225$,"['FG', 'SG']",KNIT,198g,"['OSCAR,', 'FERNANDO TORRES,', 'XABI ALONSO,', 'MESUT OZIL,', 'JAMES RODRIGUES']"
Adidas,Messi 16.3,2016-09-25,80$,['FG'],SYNTHETIC,0g,['MESSI']
Adidas,ACE 16.1 Fluid Black,2016-04-14,220$,['FG'],SYNTHETIC,192g,[None]
Adidas,ACE 16.1 Primesh Street Paris Pack,2016-06-20,150$,['IN'],SYNTHETIC,0g,[None]
Adidas,X 16.1 Street Paris Pack,2016-06-20,150$,['IN'],SYNTHETIC,0g,[None]
Adidas,ACE 16.1 PrimeKnit,2016-07-15,225$,"['FG', 'SG']",KNIT,198g,"['OSCAR,', 'FERNANDO TORRES,', 'XABI ALONSO,', 'MESUT OZIL,', 'JAMES RODRIGUES']"
Adidas,ACE 16.1 PrimeKnit,2016-08-01,225$,"['FG', 'SG']",KNIT,198g,"['OSCAR,', 'FERNANDO TORRES,', 'XABI ALONSO,', 'MESUT OZIL,', 'JAMES RODRIGUES']"
Adidas,Messi 16.2,2016-09-25,130$,['FG'],SYNTHETIC,0g,['MESSI']
Adidas,ACE 16.1,2016-07-15,220$,"['AG', 'FG', 'SG']",SYNTHETIC,192g,[None]
Adidas,ACE 16.1 Leather,2016-07-15,200$,"['AG', 'FG', 'SG']",KANGAROO,193g,[None]
Puma,evoSPEED Fresh,2016-08-16,150$,['FG'],SYNTHETIC,0g,"['REUS,', 'FALCAO,', 'AGUERO']"
Puma,evoSPEED Fresh,2016-08-16,150$,['FG'],SYNTHETIC,0g,"['REUS,', 'FALCAO,', 'AGUERO']"
Adidas,Messi 16+ PureAgility,2016-07-15,300$,"['FG', 'SG']",SYNTHETIC,192g,['MESSI']
Adidas,ACE 16.1 Leather,2016-03-13,200$,"['AG', 'FG', 'SG']",KANGAROO,193g,[None]
Puma,evoSPEED SL II Celebration Pack LE,2016-07-01,250$,['FG'],SYNTHETIC,103g,"['REUS,', 'FALCAO,', 'AGUERO']"
Puma,evoPOWER 1.3 Celebration Pack LE,2016-07-01,250$,['FG'],SYNTHETIC,205g,"['FABREGAS,', 'BALOTELLI,', 'GIROUD,', 'YAYA TOURE.TOURE']"
Puma,evoTOUCH Pro,2016-09-16,250$,"['AG', 'FG', 'SG']",KANGAROO,212g,[None]
Puma,King Maradona Super,2016-06-30,200$,['FG'],KANGAROO,0g,['MARADONA']
Puma,King Top City di Paris,2016-06-14,160$,['FG'],KANGAROO,0g,[None]
Puma,King Top City di Marseille,2016-06-14,160$,['FG'],KANGAROO,0g,[None]
Puma,King Top City di Lyon,2016-06-14,160$,['FG'],KANGAROO,0g,[None]
Puma,King Top City di Bordeaux,2016-06-14,160$,['FG'],KANGAROO,0g,[None]
Nike,MagistaX Finale II TF,2016-07-24,100$,['TF'],SYNTHETIC,0g,[None]
Nike,MagistaX Finale II IC,2016-07-24,100$,['IN'],SYNTHETIC,0g,[None]
Nike,MercurialX Proximo II IC,2016-07-05,175$,['IN'],KNIT,0g,[None]
Nike,TiempoX Proximo IC,2016-07-05,140$,['IN'],KANGAROO,0g,[None]
Nike,Mercurial Superfly V,2016-07-05,275$,"['AG', 'FG', 'SG']",KNIT,0g,"['ALEXIS SANCHEZ,', 'DYBALA,', 'MARCHISIO,', 'VIDAL,', 'ROJO,', 'PASTORE']"
Nike,Hypervenom Phantom II,2016-07-05,275$,"['AG', 'FG', 'SG']",SYNTHETIC,209g,"['NEYMAR,', 'WELBECK,', 'LEWANDOWSKI,', 'ISCO']"
Nike,Tiempo Legacy II,2016-07-05,120$,"['AG', 'FG', 'HG']",CALF,0g,"['PIQUE,', 'RAMOS,', 'KOSCIELNY,', 'VARANE,', 'LLORIS,', 'CARVAJAL,', 'BOATENG']"
Nike,Tiempo Mystic V,2016-07-05,85$,['FG'],COW,0g,"['PIQUE,', 'RAMOS,', 'KOSCIELNY,', 'VARANE,', 'LLORIS,', 'CARVAJAL,', 'BOATENG']"
Nike,Tiempo Genio II Leather TF,2016-07-05,65$,['IN'],COW,0g,"['PIQUE,', 'RAMOS,', 'KOSCIELNY,', 'VARANE,', 'LLORIS,', 'CARVAJAL,', 'BOATENG']"
Nike,Mercurial Veloce III Dynamic Fit,2016-07-05,170$,"['AG', 'FG']",SYNTHETIC,0g,"['ALEXIS SANCHEZ,', 'DYBALA,', 'MARCHISIO,', 'VIDAL,', 'ROJO,', 'PASTORE']"
Nike,Mercurial Victory VI,2016-07-05,80$,"['AG', 'FG', 'SG']",SYNTHETIC,0g,"['ALEXIS SANCHEZ,', 'DYBALA,', 'MARCHISIO,', 'VIDAL,', 'ROJO,', 'PASTORE']"
Nike,Mercurial Victory VI IC,2016-07-05,80$,['IN'],SYNTHETIC,0g,"['ALEXIS SANCHEZ,', 'DYBALA,', 'MARCHISIO,', 'VIDAL,', 'ROJO,', 'PASTORE']"
Nike,Mercurial Victory VI TF,2016-07-05,80$,['TF'],SYNTHETIC,0g,"['ALEXIS SANCHEZ,', 'DYBALA,', 'MARCHISIO,', 'VIDAL,', 'ROJO,', 'PASTORE']"
Nike,MercurialX Proximo II TF,2016-07-05,175$,['TF'],KNIT,0g,[None]
Nike,MercurialX Finale II IC,2016-07-05,100$,['IN'],KNIT,0g,[None]
Nike,MercurialX Finale II TF,2016-07-05,100$,['TF'],KNIT,0g,[None]
Nike,Hypervenom Phatal II Dynamic Fit,2016-07-05,170$,['FG'],SYNTHETIC,0g,"['NEYMAR,', 'WELBECK,', 'LEWANDOWSKI,', 'ISCO']"
Nike,Hypervenom Phatal II,2016-07-05,130$,['FG'],SYNTHETIC,0g,"['NEYMAR,', 'WELBECK,', 'LEWANDOWSKI,', 'ISCO']"
Nike,Hypervenom Phelon II,2016-07-05,75$,['FG'],SYNTHETIC,0g,"['NEYMAR,', 'WELBECK,', 'LEWANDOWSKI,', 'ISCO']"
Nike,Hypervenom Phelon II IC,2016-07-05,75$,['IN'],SYNTHETIC,0g,"['NEYMAR,', 'WELBECK,', 'LEWANDOWSKI,', 'ISCO']"
Nike,Hypervenom Phelon II TF,2016-07-05,75$,['TF'],SYNTHETIC,0g,"['NEYMAR,', 'WELBECK,', 'LEWANDOWSKI,', 'ISCO']"
Adidas,Ace 16+ PureControl,2016-08-01,300$,"['FG', 'SG']",KNIT,224g,"['OSCAR,', 'FERNANDO TORRES,', 'XABI ALONSO,', 'MESUT OZIL,', 'JAMES RODRIGUES']"
Nike,HypervenomX Proximo TF,2016-07-05,150$,['TF'],SYNTHETIC,0g,[None]
Nike,HypervenomX Finale IC,2016-07-05,100$,['IN'],SYNTHETIC,0g,[None]
Nike,HypervenomX Finale TF,2016-07-05,100$,['TF'],SYNTHETIC,0g,[None]
Adidas,ACE 16.3 PrimeMesh IN,2016-07-10,80$,['IN'],SYNTHETIC,295g,[None]
Adidas,ACE 16.3 PrimeMesh TF,2016-07-10,80$,['TF'],SYNTHETIC,295g,[None]
Adidas,ACE 16.3 TF,2016-07-10,70$,['TF'],SYNTHETIC,312g,[None]
Adidas,Messi 16.1 ST,2016-07-03,110$,['ST'],KNIT,295g,[None]
Adidas,X 16+ PureChaos,2016-07-13,300$,"['FG', 'SG']",SYNTHETIC,193g,"['THOMAS MULLER,', 'GARETH BALE,', 'LUIS SUAREZ,', 'ANGEL DI MARIA,', 'KARIM BENZEMA,', 'ARJEN ROBBEN,', 'DIEGO COSTA,', 'MARCELO,', 'DAVID VILLA']"
Adidas,X 16.3 CT,2016-07-13,60$,['IN'],SYNTHETIC,260g,[None]
Adidas,X 16.3 IN,2016-07-13,80$,['IN'],SYNTHETIC,260g,[None]
Adidas,X 16.3 TF,2016-07-13,80$,['TF'],SYNTHETIC,295g,[None]
Adidas,Messi 16.3 TF,2016-07-10,80$,['TF'],SYNTHETIC,289g,[None]
Adidas,Messi 16.3 TF,2016-07-10,80$,['TF'],SYNTHETIC,289g,[None]
Adidas,Messi 16.3 IN,2016-07-10,80$,['IN'],SYNTHETIC,289g,[None]
Mizuno,Morelia Neo2,2016-07-01,290$,"['FG', 'HG', 'SG']",KANGAROO,215g,['HULK']
Mizuno,Morelia Neo2,2016-07-01,290$,"['FG', 'HG', 'SG']",KANGAROO,215g,['HULK']
Mizuno,Morelia Neo2,2016-07-01,290$,"['FG', 'HG', 'SG']",KANGAROO,215g,['HULK']
Mizuno,Morelia Neo KL AG,2016-07-01,100$,['AG'],KANGAROO,240g,[None]
Mizuno,Morelia Neo KL AS,2016-07-01,100$,['TF'],KANGAROO,240g,[None]
Mizuno,Morelia Neo KL Classic AS,2016-07-01,100$,['TF'],KANGAROO,240g,[None]
Mizuno,Morelia Neo KL IN,2016-07-01,100$,['IN'],KANGAROO,240g,[None]
Nike,Magista Obra II,2016-08-05,275$,"['AG', 'FG', 'SG']",SYNTHETIC,0g,"['INIESTA,', 'GOTZE,', 'THIAGO SILVA,', 'CABAYE']"
Nike,Magista Obra II Women's,2016-08-05,300$,['FG'],SYNTHETIC,0g,[None]
Nike,Magista Orden II,2016-08-05,170$,"['AG', 'FG', 'SG']",SYNTHETIC,0g,"['INIESTA,', 'GOTZE,', 'THIAGO SILVA,', 'CABAYE']"
Nike,Magista Orden II,2016-07-24,170$,"['AG', 'FG', 'SG']",SYNTHETIC,0g,"['INIESTA,', 'GOTZE,', 'THIAGO SILVA,', 'CABAYE']"
Nike,MagistaX Proximo II TF,2016-08-05,175$,['TF'],SYNTHETIC,0g,[None]
Nike,MagistaX Proximo II IC,2016-08-05,175$,['IN'],SYNTHETIC,0g,[None]
Nike,Tiempo Legend VI Women's,2016-08-05,210$,['FG'],KANGAROO,244g,"[""JULIE JOHNSTON'S""]"
Nike,Mercurial Superfly V Women's,2016-08-05,300$,['FG'],KNIT,0g,"['ALEXIS SANCHEZ,', 'DYBALA,', 'MARCHISIO,', 'VIDAL,', 'ROJO,', 'PASTORE']"
Nike,HyperVenom Phantom II Women's,2016-08-05,275$,['FG'],SYNTHETIC,209g,['NEYMAR']
Nike,Magista Obra II,2016-11-25,275$,"['AG', 'FG', 'SG']",SYNTHETIC,0g,"['INIESTA,', 'GOTZE,', 'THIAGO SILVA,', 'CABAYE']"
Nike,Tiempo Legend VI,2016-11-25,210$,"['AG', 'FG', 'HG', 'SG']",KANGAROO,244g,"['PIQUE,', 'RAMOS,', 'KOSCIELNY,', 'VARANE,', 'LLORIS,', 'CARVAJAL,', 'BOATENG']"
Nike,Mercurial Superfly V,2016-10-03,300$,"['AG', 'FG', 'SG']",KNIT,0g,"['ALEXIS SANCHEZ,', 'DYBALA,', 'MARCHISIO,', 'VIDAL,', 'ROJO,', 'PASTORE']"
Nike,Magista Obra II,2016-08-16,275$,"['AG', 'FG', 'SG']",SYNTHETIC,0g,"['INIESTA,', 'GOTZE,', 'THIAGO SILVA,', 'CABAYE']"
Nike,MagistaX Proximo II IC,2016-08-28,175$,['IN'],SYNTHETIC,0g,[None]
Nike,MercurialX Proximo II IC,2016-08-28,175$,['IN'],KNIT,0g,[None]
Adidas,X 16+ PureChaos,2016-09-16,300$,"['FG', 'SG']",SYNTHETIC,193g,"['THOMAS MULLER,', 'GARETH BALE,', 'LUIS SUAREZ,', 'ANGEL DI MARIA,', 'KARIM BENZEMA,', 'ARJEN ROBBEN,', 'DIEGO COSTA,', 'MARCELO,', 'DAVID VILLA']"
Adidas,ACE 16.1 PrimeKnit,2016-09-16,225$,"['FG', 'SG']",KNIT,198g,"['OSCAR,', 'FERNANDO TORRES,', 'XABI ALONSO,', 'MESUT OZIL,', 'JAMES RODRIGUES']"
Adidas,Ace 16+ PureControl,2016-09-16,300$,"['FG', 'SG']",KNIT,224g,"['OSCAR,', 'FERNANDO TORRES,', 'XABI ALONSO,', 'MESUT OZIL,', 'JAMES RODRIGUES']"
Adidas,Ace 16+ PureControl,2016-09-16,300$,"['FG', 'SG']",KNIT,224g,"['OSCAR,', 'FERNANDO TORRES,', 'XABI ALONSO,', 'MESUT OZIL,', 'JAMES RODRIGUES']"
Adidas,X 16+ PureChaos,2016-09-16,300$,"['FG', 'SG']",SYNTHETIC,193g,"['THOMAS MULLER,', 'GARETH BALE,', 'LUIS SUAREZ,', 'ANGEL DI MARIA,', 'KARIM BENZEMA,', 'ARJEN ROBBEN,', 'DIEGO COSTA,', 'MARCELO,', 'DAVID VILLA']"
Adidas,X 16.1,2016-09-16,200$,"['AG', 'FG', 'SG']",SYNTHETIC,198g,[None]
Adidas,X 16.1 Leather,2016-09-16,200$,"['AG', 'FG', 'SG']",KANGAROO,198g,[None]
Adidas,ACE 16.1 Leather,2016-09-16,200$,"['AG', 'FG', 'SG']",KANGAROO,193g,[None]
Adidas,ACE 16.1 PrimeKnit,2016-09-16,225$,"['FG', 'SG']",KNIT,198g,"['OSCAR,', 'FERNANDO TORRES,', 'XABI ALONSO,', 'MESUT OZIL,', 'JAMES RODRIGUES']"
Nike,TiempoX Proximo IC,2016-08-28,140$,['IN'],KANGAROO,0g,[None]
Nike,HypervenomX Proximo IC,2016-08-28,150$,['IN'],SYNTHETIC,0g,[None]
Nike,MagistaX Proximo II IC,2016-11-24,175$,['IN'],SYNTHETIC,0g,[None]
Nike,MagistaX Proximo II TF,2016-11-24,175$,['TF'],SYNTHETIC,0g,[None]
Nike,TiempoX Proximo IC,2016-11-24,140$,['IN'],KANGAROO,0g,[None]
Nike,TiempoX Proximo TF,2016-11-24,140$,['TF'],KANGAROO,0g,[None]
Nike,MercurialX Proximo II IC,2016-11-24,175$,['IN'],KNIT,0g,[None]
Nike,MercurialX Proximo II TF,2016-11-24,175$,['TF'],KNIT,0g,[None]
Adidas,Ace 17+ PureControl,2016-11-25,300$,"['FG', 'SG']",KNIT,0g,"['OZIL,', 'POGBA,', 'DELE ALLI']"
